Handshake_ID,P-384_Time_ms,P-384_Bytes_Total,2,x448_Time_ms,x448_Bytes_Total,5,p384_mlkem768_Time_ms,p384_mlkem768_Bytes_Total,8,x448_mlkem768_Time_ms,x448_mlkem768_Bytes_Total,11,mlkem768_Time_ms,mlkem768_Bytes_Total
172,7.98,3963.0,,4.65,3963.0,,25.4,6403.0,,1012.45,6403.0,,4.08,5950.0
173,6.1,6664.0,,1004.79,3963.0,,1043.23,6403.0,,6.84,6403.0,,3.73,5949.0
174,3004.45,6664.0,,4.51,9365.0,,19.75,6403.0,,7.35,17356.0,,4.87,5951.0
175,1006.14,3963.0,,4.45,3963.0,,16.92,6403.0,,6.8,19964.0,,3.77,5949.0
176,5.97,5225.0,,5.12,3963.0,,15.89,6403.0,,6.9,6403.0,,4.05,5951.0
177,5.98,3963.0,,5.13,5225.0,,1166.58,17357.0,,7.53,6403.0,,3.93,19072.0
178,7001.38,3963.0,,6.41,3963.0,,21.11,6403.0,,7.03,6403.0,,3.98,5951.0
179,6.13,5225.0,,5.1,3963.0,,14.37,11544.0,,7.42,6403.0,,4.05,14381.0
180,6.82,5225.0,,4.46,3963.0,,1017.11,21226.0,,6.96,6403.0,,3.79,5951.0
181,6.54,3963.0,,5.0,5225.0,,14.8,6403.0,,6.78,6403.0,,3.96,9695.0
182,7.28,3963.0,,4.78,3963.0,,14.76,25022.0,,1018.41,6403.0,,1003.97,5951.0
183,6.19,9365.0,,4.79,5225.0,,14.79,22497.0,,1034.06,6403.0,,4.7,10639.0
184,6.58,3963.0,,4.9,3963.0,,22.01,6403.0,,1033.92,11544.0,,1004.03,5950.0
185,6.28,6664.0,,4.94,3963.0,,15.15,6403.0,,7.23,6403.0,,4.0,5950.0
186,6.5,3963.0,,1005.58,5225.0,,14.71,6403.0,,8.5,11544.0,,5.29,5949.0
187,1006.63,3963.0,,5.4,7926.0,,20.51,6403.0,,7.52,6403.0,,4.41,10638.0
188,8.74,3963.0,,1005.12,9365.0,,17.35,6403.0,,7.59,6403.0,,4.3,5951.0
189,6.51,3963.0,,5.19,3963.0,,1097.27,6403.0,,10.55,11409.0,,4.41,5950.0
190,7.0,3963.0,,5.99,3963.0,,22.0,21556.0,,7.83,32501.0,,3.97,20693.0
191,6.3,3963.0,,1004.34,3963.0,,17.91,6403.0,,1031.31,16457.0,,1003.47,8431.0
192,3005.29,3963.0,,4.7,10450.0,,19.85,11409.0,,7.3,16095.0,,3.94,22495.0
193,1006.27,3963.0,,5.3,3963.0,,14.15,16685.0,,7.38,6403.0,,4.79,5949.0
194,5.94,3963.0,,4.27,3963.0,,14.51,6403.0,,7.25,6403.0,,4.02,5951.0
195,6.11,5225.0,,3002.92,3963.0,,14.85,6403.0,,1022.55,11544.0,,1004.11,5950.0
196,6.1,6664.0,,5.09,3963.0,,1026.21,16685.0,,6.89,11544.0,,3.76,5949.0
197,6.13,3963.0,,1004.16,3963.0,,14.3,11544.0,,7.79,6403.0,,5.15,10639.0
198,5.92,6664.0,,4.49,6664.0,,3016.74,11544.0,,6.85,6403.0,,1004.18,5950.0
199,6.17,3963.0,,4.72,3963.0,,15.05,35117.0,,6.84,6403.0,,4.06,10640.0
200,6.05,3963.0,,3003.13,3963.0,,1015.41,21228.0,,7.66,11544.0,,1003.58,5950.0
201,1006.78,3963.0,,4.66,3963.0,,14.34,11544.0,,1014.91,16550.0,,3.81,5950.0
202,1006.49,6664.0,,1004.62,9188.0,,18.7,6403.0,,7.16,6403.0,,3.94,15327.0
203,1005.69,3963.0,,4.53,5225.0,,15.34,16685.0,,7.17,6403.0,,3.8,12985.0
204,6.18,6487.0,,4.31,5225.0,,15.06,6403.0,,6.95,6403.0,,3.71,5950.0
205,6.05,3963.0,,4.65,3963.0,,14.54,6403.0,,7.08,6403.0,,1004.78,5950.0
206,1005.83,6664.0,,4.47,3963.0,,1030.8,11544.0,,7.03,6403.0,,3.68,5951.0
207,5.94,3963.0,,4.62,3963.0,,14.43,6403.0,,6.97,16457.0,,3.69,10640.0
208,5.99,3963.0,,4.8,6487.0,,1032.68,6403.0,,7.42,11544.0,,3.58,5950.0
209,7.67,6664.0,,4.43,3963.0,,20.53,6403.0,,7.31,16550.0,,3.69,5950.0
210,5.97,5225.0,,4.42,3963.0,,16.64,6403.0,,1009.8,11409.0,,3.84,5950.0
211,5.9,3963.0,,1004.29,3963.0,,15.2,6403.0,,7.89,26240.0,,4.61,5950.0
212,8.04,3963.0,,4.72,3963.0,,14.52,6403.0,,7.45,22852.0,,4.64,5950.0
213,6.82,3963.0,,4.96,3963.0,,15.53,11544.0,,7.5,11544.0,,3.95,16004.0
214,1006.08,3963.0,,5.91,3963.0,,14.3,6403.0,,1011.73,6403.0,,4.08,5950.0
215,6.2,3963.0,,1005.15,3963.0,,14.96,22361.0,,1021.33,30239.0,,4.02,5950.0
216,6.21,10450.0,,5.09,3963.0,,17.03,32500.0,,8.15,6403.0,,3.77,5949.0
217,1005.86,3963.0,,1004.79,6664.0,,19.41,6403.0,,6.92,11544.0,,4.09,5951.0
218,1007.25,3963.0,,4.51,6664.0,,20.53,17356.0,,6.81,6403.0,,1004.11,9695.0
219,6.07,3963.0,,5.25,6664.0,,15.72,6403.0,,7.03,32500.0,,3.72,5949.0
220,7.71,3963.0,,1004.18,6664.0,,15.26,11544.0,,8.53,6403.0,,4.17,5949.0
221,6.19,3963.0,,4.61,3963.0,,15.24,6403.0,,7.57,6403.0,,1003.75,5951.0
222,5.98,9365.0,,1004.35,10627.0,,14.96,6403.0,,7.17,11409.0,,3.72,5949.0
223,6.63,6664.0,,4.87,3963.0,,1019.86,6403.0,,8.37,6403.0,,1003.88,5949.0
224,6.01,3963.0,,4.91,6664.0,,17.96,6403.0,,7.31,6403.0,,3.78,5951.0
225,6.29,9365.0,,4.79,3963.0,,15.21,26369.0,,6.94,6403.0,,3.85,22815.0
226,6.9,3963.0,,4.43,3963.0,,17.49,6403.0,,6.98,16550.0,,4.19,5950.0
227,6.21,6664.0,,4.34,9365.0,,1023.06,6403.0,,6.99,11409.0,,4.06,10638.0
228,7.45,3963.0,,4.56,3963.0,,15.32,6403.0,,7.05,6403.0,,4.1,9694.0
229,6.11,3963.0,,6999.69,3963.0,,19.6,46256.0,,7.3,6403.0,,4.6,5951.0
230,6.29,3963.0,,4.38,3963.0,,1030.84,11409.0,,7.04,6403.0,,3.87,5950.0
231,6.3,3963.0,,4.59,5225.0,,14.48,11544.0,,1033.81,6403.0,,4.31,14383.0
232,6.16,3963.0,,4.47,3963.0,,1017.5,6403.0,,1035.57,6403.0,,3.98,9695.0
233,5.93,3963.0,,4.54,3963.0,,14.8,11544.0,,1031.64,17355.0,,4.15,5950.0
234,6.0,3963.0,,5.08,3963.0,,15.0,6403.0,,1012.57,6403.0,,1011.1,5951.0
235,5.98,3963.0,,4.38,6664.0,,14.32,6403.0,,7.08,11409.0,,4.03,8432.0
236,1005.89,3963.0,,4.54,3963.0,,14.78,6403.0,,8.24,11544.0,,1003.91,5950.0
237,6.7,3963.0,,4.88,5225.0,,14.88,6403.0,,7.22,6403.0,,3.97,5951.0
238,5.97,3963.0,,4.51,7926.0,,14.74,17356.0,,7.08,11544.0,,1003.51,5949.0
239,6.3,3963.0,,4.68,5225.0,,1039.37,6403.0,,7.09,6403.0,,3.94,5950.0
240,5.91,3963.0,,4.58,7926.0,,1039.86,25097.0,,7.21,29977.0,,4.63,5949.0
241,6.36,3963.0,,1004.54,3963.0,,15.11,6403.0,,7.15,6403.0,,3.85,5950.0
242,6.02,3963.0,,1004.59,3963.0,,1040.81,11544.0,,6.89,17356.0,,3.98,5950.0
243,6.51,3963.0,,1006.22,3963.0,,15.19,19880.0,,6.97,6403.0,,4.0,5949.0
244,6.3,6664.0,,1004.93,5225.0,,18.88,6403.0,,7.22,6403.0,,4.63,5950.0
245,5.84,6664.0,,5.0,6664.0,,19.23,6403.0,,6.97,6403.0,,4.06,5951.0
246,6.25,7926.0,,6.71,3963.0,,15.25,6403.0,,7.64,6403.0,,4.04,5950.0
247,6.24,3963.0,,6.99,5225.0,,15.35,6403.0,,1006.2,16685.0,,3.81,5949.0
248,3005.09,3963.0,,3002.87,3963.0,,14.57,29977.0,,6.77,11544.0,,4.5,5951.0
249,8.25,3963.0,,4.62,3963.0,,15.52,29977.0,,6.93,6403.0,,4.11,5951.0
250,6.43,3963.0,,4.31,3963.0,,14.43,11544.0,,6.95,6403.0,,3.84,17807.0
251,6.13,3963.0,,4.75,6664.0,,14.52,32644.0,,6.94,6403.0,,4.14,5950.0
252,6.19,6664.0,,4.53,3963.0,,17.09,27623.0,,6.74,6403.0,,4.2,15327.0
253,7.27,3963.0,,4.69,3963.0,,15.41,6403.0,,1032.92,6403.0,,4.7,5950.0
254,7.9,5225.0,,6.17,3963.0,,23.05,29976.0,,7.16,6403.0,,4.32,10637.0
