P-384,x448,p384_mlkem768,x448_mlkem768,mlkem768
6.04,3002.57,14.21,7.11,4.04
1005.92,4.79,14.65,7.32,4.31
6.08,5.8,1027.51,6.93,4.05
9.14,4.62,14.14,8.38,4.53
5.92,4.81,14.36,6.95,3.92
6.17,4.54,1073.12,7.22,4.18
6.47,4.59,14.06,6.96,4.32
6.09,5.74,14.39,7.45,5.49
6.1,4.72,1018.65,10.59,4.67
6.08,4.72,1101.63,1087.41,1004.53
5.92,3003.48,18.79,8.22,1003.8
1005.49,1004.42,21.65,8.6,3.74
6.39,4.62,14.56,7.88,4.14
6.0,8.35,25.16,11.72,5.9
6.0,3003.49,14.63,1361.91,1004.1
7.43,4.47,15.34,1035.19,3.93
5.95,4.63,15.13,7.28,3.86
6.04,4.39,20.96,7.19,3.81
6.08,4.47,15.21,1015.05,3.84
6.03,4.86,14.4,8.27,3.69
5.98,4.87,14.17,1033.61,1003.85
5.88,4.39,14.92,1097.31,3.91
7.29,4.82,14.61,7.5,4.0
9.24,3003.05,16.19,7.18,3.94
6.0,1006.12,1016.78,6.84,3.83
6.44,1004.41,1041.24,6.94,1003.3
6.25,4.66,1017.21,1006.36,4.11
6.23,1004.16,16.98,6.93,3.75
5.93,4.28,15.56,7.24,3.76
1006.23,4.67,1040.65,7.49,1004.25
1005.69,1005.35,1015.47,1022.72,3.89
5.99,4.36,1038.91,8.37,3.74
1005.48,4.52,19.65,3004.43,3.67
3006.74,6.26,15.77,7.07,3.79
7.08,1003.92,15.16,7.2,3.7
5.96,4.5,14.96,7.01,3.98
6.62,1004.03,15.29,9.86,3.86
,4.67,1016.05,7.05,4.03
