Handshake_ID,P-521_Time_ms,P-521_Bytes_Total,2,p521_mlkem1024_Time_ms,p521_mlkem1024_Bytes_Total,5,mlkem1024_Time_ms,mlkem1024_Bytes_Total
427,6.08,3963.0,,1205.86,6735.0,,5.94,11573.0
428,,,,16.29,6734.0,,5.92,6601.0
429,,,,19.42,6734.0,,1014.83,6602.0
430,,,,14.74,14696.0,,4.33,6602.0
431,,,,17.43,6734.0,,4.29,6601.0
432,,,,3042.68,6735.0,,4.29,6602.0
433,,,,19.23,6735.0,,6.04,9460.0
434,,,,15.2,6735.0,,4.44,6602.0
435,,,,16.55,6734.0,,4.31,9459.0
436,,,,18.48,6734.0,,1015.29,6601.0
437,,,,1040.58,6734.0,,3003.09,6602.0
438,,,,18.68,4839.0,,4.38,6602.0
439,,,,1125.41,6735.0,,6.83,6602.0
440,,,,1038.57,6735.0,,5.9,6602.0
441,,,,3052.56,6734.0,,6.04,6601.0
442,,,,14.17,6735.0,,1012.54,6602.0
443,,,,14.27,6735.0,,,
444,,,,19.65,5183.0,,,
445,,,,15.29,6735.0,,,
