P-384,x448,p384_mlkem768,x448_mlkem768,mlkem768
8.77,5.44,16.91,6.27,6.24
1870.01,5.29,17.0,6.22,5.19
8.9,214.68,16.86,1012.37,7.79
1065.39,5.5,229.56,6.38,5.12
9.12,1216.91,16.74,6.82,420.5
9.15,1063.31,20.57,6.26,1014.49
11.53,5.43,1252.76,6.26,4.92
1219.81,210.71,1061.96,6.16,4.94
8.83,5.53,16.02,6.24,4.84
218.27,5.45,4634.95,6.44,4.91
421.14,5.58,16.27,1233.58,5.93
10.14,1253.31,16.31,6.4,9.18
9.11,5.41,16.0,6.32,4.8
9.1,5.39,15.69,9.44,4.69
2050.83,1031.89,16.04,219.12,1015.69
8.73,5.49,225.03,2268.27,4.83
8.88,5.44,16.0,1478.26,10.88
11.93,5.34,16.53,6.44,6.78
8.86,5.63,15.91,620.61,8.74
9.06,5.32,15.89,213.04,4.71
8.89,1062.76,16.02,6.49,1255.35
11.09,5.46,16.08,6.41,4.71
1064.4,5.48,16.13,1040.06,3587.94
8.89,1043.55,16.63,626.99,4.65
10.0,1013.31,16.56,1014.99,4.62
422.5,211.06,16.01,6.49,4.71
1250.37,5.43,1891.36,1059.91,214.47
8.76,3796.28,16.29,6.95,1023.08
1045.7,5.41,15.96,6.63,4.96
217.69,5.33,15.87,6.47,5.51
213.34,5.46,16.19,6.54,215.72
9.61,1219.66,15.92,6.76,4.96
9.07,5.47,20.5,6.95,4.79
9.24,5.32,16.31,6.77,5.34
8.88,6.48,16.02,6.85,8.34
1056.69,213.6,16.7,623.69,6.48
1010.83,5.36,635.64,213.29,4.87
9.19,5.34,19.76,1040.39,1034.81
1469.88,214.04,16.37,1012.91,1007.01
8.95,5.46,1234.35,218.46,5.15
9.24,213.96,16.73,6.77,5.74
213.35,212.41,1040.5,9.49,5.14
9.43,5.46,15.97,1063.82,1027.99
9.08,5.35,3154.99,6.77,4.97
9.13,5.35,15.83,422.38,4.75
9.19,5.32,15.88,8.59,4.67
9.46,5.27,1029.55,6.96,4.67
9.14,5.43,222.67,1035.31,5.09
8.95,214.03,16.17,6.43,4.63
8.85,5.44,16.22,9.83,1259.13
1071.42,5.32,22.34,1246.9,5.0
8.89,5.3,636.87,1269.16,5.18
214.45,5.49,16.32,1064.07,5.12
8.86,5.36,16.31,7.03,5.28
12.13,5.3,19.25,9.08,4.97
8.95,6.37,19.99,10.13,8.42
1028.33,5.25,15.63,218.2,4.87
